Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curvatura,vel_crucero,curvatura_predecesor,control
L,40,1.80,2.20,20.00,20.11,0.00,0.00,533.22,-182.47,0.04,15.00,0.00,1
S,40,17.60,10.90,26.30,26.18,0.07,26.30,736.70,-289.13,0.02,15.00,0.07,1
R,40,37.20,12.00,23.00,23.22,-0.02,23.00,640.06,-141.78,0.05,15.00,0.04,1
L,40,0.80,2.20,20.00,19.30,-0.06,0.00,553.61,37.87,0.04,15.00,0.00,1
S,40,17.20,10.90,26.30,26.15,0.08,26.30,738.08,-246.03,0.02,15.00,0.05,1
R,40,39.10,12.00,23.00,23.08,-0.02,23.00,642.43,-125.93,0.05,15.00,0.04,1
L,40,1.70,2.20,20.00,20.41,-0.06,0.00,528.84,-53.43,0.06,15.00,0.00,1
S,40,16.90,10.90,26.30,26.25,0.08,26.30,736.44,-266.23,0.02,15.00,0.05,1
R,40,38.70,12.00,23.00,23.05,-0.06,23.00,642.59,5.36,0.05,15.00,0.04,1
L,40,1.50,2.20,20.00,19.91,-0.00,0.00,539.32,-252.72,0.06,15.00,0.00,1
S,40,15.70,10.90,26.30,26.11,0.05,26.30,740.38,-141.20,0.03,15.00,0.05,1
R,40,38.80,12.00,23.00,23.10,-0.02,23.00,640.99,-187.01,0.04,15.00,0.06,1
L,40,1.50,2.20,20.00,20.77,0.01,0.00,517.47,-208.31,0.06,15.00,0.00,1
S,40,16.10,10.90,26.30,26.18,0.07,26.30,739.60,-278.20,0.03,15.00,0.04,1
R,40,39.90,12.00,23.00,23.16,-0.01,23.00,638.88,-164.78,0.04,15.00,0.06,1
L,40,2.10,2.20,20.00,20.07,0.01,0.00,531.25,-178.25,0.06,15.00,0.00,1
S,40,14.80,10.90,26.30,26.05,0.19,26.30,743.68,-698.60,0.03,15.00,0.04,1
R,40,39.20,12.00,23.00,23.12,-0.00,23.00,639.14,-159.97,0.04,15.00,0.06,1
L,40,2.80,2.20,20.00,20.12,-0.00,0.00,529.59,-147.96,0.06,15.00,0.00,1
S,40,15.00,10.90,26.30,25.20,0.20,26.30,767.29,-597.02,0.03,15.00,0.04,1
R,40,41.90,12.00,23.00,23.26,-0.00,23.00,634.72,-165.44,0.04,15.00,0.06,1
L,40,4.00,2.20,20.00,20.39,-0.01,0.00,521.72,-152.50,0.06,15.00,0.00,1
S,40,14.50,10.90,26.30,23.82,0.19,26.30,800.00,-564.36,0.04,15.00,0.04,1
R,40,42.90,12.00,23.00,23.17,0.01,23.00,635.54,-187.97,0.04,15.00,0.06,1
L,40,4.50,2.20,20.00,20.20,-0.01,0.00,524.45,-139.54,0.06,15.00,0.00,1
S,40,14.00,10.90,26.30,22.94,0.09,26.30,800.00,-278.67,0.04,15.00,0.04,1
R,40,46.30,12.00,23.00,23.11,0.01,23.00,636.05,-186.41,0.04,15.00,0.06,1
L,40,3.80,2.20,20.00,20.15,-0.06,0.00,524.69,29.49,0.06,15.00,0.00,1
S,40,13.20,10.90,26.30,23.07,0.08,26.30,800.00,-369.58,0.03,15.00,0.04,1
R,40,54.80,12.00,23.00,23.04,0.01,23.00,637.17,-191.63,0.04,15.00,0.06,1
L,41,3.70,2.20,20.00,20.14,-0.05,0.00,523.92,-40.62,0.06,15.00,0.00,1
S,40,13.60,10.90,26.30,23.45,0.06,26.30,800.00,-366.39,0.03,15.00,0.04,1
R,40,53.00,12.00,23.00,23.03,0.02,23.00,637.40,-240.92,0.04,15.00,0.06,1
L,40,3.80,2.20,20.00,20.78,-0.00,0.00,506.46,-221.65,0.05,15.00,0.00,1
S,40,15.20,10.90,26.30,24.29,0.03,26.30,800.00,-279.92,0.03,15.00,0.04,1
R,40,52.90,12.00,23.00,23.11,0.07,23.00,635.04,-389.28,0.04,15.00,0.06,1
L,40,3.70,2.20,20.00,19.39,0.01,0.00,538.16,-177.03,0.05,15.00,0.00,1
S,40,15.50,10.90,26.30,24.72,-0.07,26.30,800.00,30.29,0.03,15.00,0.04,1
R,40,50.10,12.00,23.00,22.89,0.07,23.00,640.25,-353.52,0.04,15.00,0.06,1
L,40,3.90,2.20,20.00,19.65,-0.00,0.00,534.99,-124.33,0.05,15.00,0.00,1
S,40,15.40,10.90,26.30,25.68,-0.08,26.30,800.00,-70.69,0.03,15.00,0.04,1
R,40,54.50,12.00,23.00,22.80,0.04,23.00,643.28,-224.95,0.04,15.00,0.05,1
L,40,2.60,2.20,20.00,19.59,-0.06,0.00,538.49,58.70,0.04,15.00,0.00,1
S,40,14.80,10.90,26.30,27.87,0.02,26.30,758.97,-410.52,0.04,15.00,0.04,1
R,40,64.60,12.00,23.00,22.76,0.03,23.00,645.35,-255.44,0.04,15.00,0.05,1
L,40,1.80,2.20,20.00,21.25,-0.01,0.00,497.70,-174.02,0.04,15.00,0.00,1
S,40,14.60,10.90,26.30,27.57,-0.04,26.30,757.78,-74.61,0.04,15.00,0.04,1
R,40,80.00,12.00,23.00,22.97,0.07,23.00,641.29,-423.00,0.04,15.00,0.04,1
L,40,2.10,2.20,20.00,20.26,-0.01,0.00,516.23,-116.04,0.04,15.00,0.00,1
S,40,15.40,10.90,26.30,26.71,0.01,26.30,772.73,-325.95,0.06,15.00,0.04,1
R,40,80.00,12.00,23.00,22.86,0.07,23.00,644.34,-374.48,0.04,15.00,0.04,1
L,40,2.00,2.20,20.00,20.30,-0.06,0.00,513.76,91.18,0.04,15.00,0.00,1
S,40,17.00,10.90,26.30,26.26,0.06,26.30,782.18,-441.10,0.06,15.00,0.04,1
R,40,80.00,12.00,23.00,22.86,0.02,23.00,645.19,-207.03,0.04,15.00,0.04,1
L,40,1.40,2.20,20.00,19.55,-0.07,0.00,531.46,33.49,0.04,15.00,0.00,1
S,40,28.00,10.90,26.30,26.02,0.06,26.30,788.70,-363.41,0.05,15.00,0.04,1
R,40,10.20,12.00,17.00,22.93,-0.00,17.00,487.52,-199.94,0.04,15.00,0.04,1
L,40,2.40,2.20,20.00,20.00,-0.06,0.00,522.36,-7.00,0.04,15.00,0.00,1
S,40,32.10,10.90,26.30,25.79,-0.04,26.30,796.26,-33.41,0.05,15.00,0.04,1
R,40,8.70,12.00,17.00,20.96,-0.01,17.00,504.49,-189.64,0.04,15.00,0.04,1
L,40,1.30,2.20,20.00,19.90,0.00,0.00,524.88,-181.89,0.04,15.00,0.00,1
S,40,31.10,10.90,26.30,26.15,-0.05,26.30,789.85,-134.25,0.05,15.00,0.04,1
R,40,7.90,12.00,17.00,20.00,-0.06,17.00,506.59,-20.08,0.04,15.00,0.04,1
L,40,0.90,2.20,20.00,19.84,0.01,0.00,527.05,-118.54,0.04,15.00,0.00,1
S,40,34.40,10.90,19.70,26.57,-0.04,19.70,607.33,-156.85,0.05,15.00,0.04,1
R,40,7.60,12.00,17.00,19.50,-0.07,17.00,502.16,-68.00,0.05,15.00,0.04,1
L,40,1.80,2.20,20.00,19.78,-0.01,0.00,529.56,-63.68,0.04,15.00,0.00,1
S,40,36.00,10.90,19.70,26.60,0.02,19.70,566.65,-373.64,0.05,15.00,0.04,1
L,40,2.00,2.20,20.00,19.78,-0.02,0.00,530.80,-33.96,0.03,15.00,0.00,1
R,41,7.60,12.00,17.00,19.30,-0.06,17.00,492.48,-78.03,0.05,15.00,0.04,1
S,40,37.10,10.90,19.70,25.49,-0.06,19.70,555.43,25.61,0.04,15.00,0.05,1
R,40,7.80,12.00,17.00,18.59,-0.06,17.00,497.57,-81.49,0.05,15.00,0.04,1
L,40,2.00,2.20,20.00,19.83,-0.03,0.00,530.87,-1.61,0.03,15.00,0.00,1
S,40,31.20,10.90,19.70,24.28,-0.08,19.70,553.52,-8.67,0.04,15.00,0.05,1
R,40,8.10,12.00,17.00,18.58,-0.06,17.00,488.63,-64.65,0.05,15.00,0.04,1
L,40,1.10,2.20,20.00,19.83,-0.03,0.00,531.82,-23.62,0.03,15.00,0.00,1
S,40,32.10,10.90,19.70,23.15,-0.07,19.70,556.40,-73.73,0.04,15.00,0.05,1
R,40,8.20,12.00,17.00,18.20,-0.01,17.00,489.33,-233.87,0.06,15.00,0.03,1
L,40,1.10,2.20,20.00,19.71,-0.07,0.00,535.83,141.39,0.03,15.00,0.00,1
S,40,35.40,10.90,19.70,22.07,-0.07,19.70,564.50,-56.73,0.04,15.00,0.05,1
L,40,1.20,2.20,20.00,19.76,-0.07,0.00,536.33,65.62,0.02,15.00,0.00,1
R,40,8.30,12.00,17.00,17.93,-0.00,17.00,489.57,-186.39,0.06,15.00,0.03,1
S,40,36.50,10.90,19.70,21.38,-0.04,19.70,568.64,-143.63,0.04,15.00,0.05,1
R,40,8.50,12.00,17.00,17.64,-0.01,17.00,491.56,-152.25,0.06,15.00,0.02,1
L,40,1.50,2.20,20.00,19.79,-0.01,0.00,536.90,-136.28,0.02,15.00,0.00,1
S,40,36.40,10.90,19.70,20.87,-0.05,19.70,572.32,-64.07,0.04,15.00,0.06,1
R,40,7.90,12.00,17.00,17.69,-0.01,17.00,486.64,-133.49,0.06,15.00,0.02,1
L,40,1.30,2.20,20.00,19.90,-0.00,0.00,535.34,-58.74,0.02,15.00,0.00,1
S,40,37.40,10.90,19.70,20.49,0.02,19.70,575.43,-297.67,0.04,15.00,0.06,1
R,40,7.90,12.00,17.00,17.67,-0.02,17.00,483.02,-128.24,0.06,15.00,0.02,1
L,40,1.70,2.20,20.00,19.99,-0.05,0.00,533.53,127.94,0.02,15.00,0.00,1
S,40,38.50,10.90,19.70,20.13,0.12,19.70,580.24,-574.99,0.04,15.00,0.06,1
R,40,8.10,12.00,17.00,17.55,-0.10,17.00,482.38,177.77,0.06,15.00,0.02,1
L,40,1.80,2.20,20.00,19.96,-0.00,0.00,534.42,-109.14,0.02,15.00,0.00,1
S,40,43.70,10.90,19.70,19.73,0.03,19.70,588.09,-121.15,0.04,15.00,0.06,1
R,40,8.40,12.00,17.00,17.51,-0.01,17.00,480.24,-262.36,0.06,15.00,0.02,1
L,40,1.10,2.20,20.00,20.35,-0.04,0.00,524.33,104.90,0.01,15.00,0.00,1
S,40,46.50,10.90,19.70,19.49,-0.03,19.70,594.35,-30.42,0.04,15.00,0.06,1
R,40,8.60,12.00,17.00,18.54,0.01,17.00,450.27,-219.28,0.06,15.00,0.01,1
L,40,1.30,2.20,20.00,20.13,0.01,0.00,528.21,-143.16,0.01,15.00,0.00,1
S,40,45.20,10.90,19.70,19.24,0.01,19.70,601.89,-273.12,0.04,15.00,0.06,1
R,40,8.50,12.00,17.00,16.46,0.01,17.00,495.70,-162.40,0.06,15.00,0.01,1
L,40,2.00,2.20,20.00,20.24,-0.04,0.00,524.63,134.49,0.01,15.00,0.00,1
S,40,44.00,10.90,19.70,19.31,0.02,19.70,602.87,-257.96,0.04,15.00,0.06,1
R,40,8.40,12.00,17.00,16.87,-0.01,17.00,488.21,-116.20,0.06,15.00,0.01,1
L,40,1.10,2.20,20.00,20.17,-0.05,0.00,525.04,71.44,0.01,15.00,0.00,1
S,40,43.20,10.90,19.70,20.44,0.02,19.70,575.62,-251.78,0.04,15.00,0.06,1
R,40,8.80,12.00,17.00,16.75,-0.02,17.00,492.07,-99.43,0.04,15.00,0.01,1
S,40,42.50,10.90,19.70,19.92,0.02,19.70,584.76,-242.29,0.04,15.00,0.04,1
L,40,1.90,2.20,20.00,20.08,0.01,0.00,526.26,-144.14,0.00,15.00,0.00,1
R,40,8.40,12.00,17.00,17.13,-0.06,17.00,483.68,51.19,0.04,15.00,0.01,1
S,40,80.00,10.90,19.70,19.79,0.03,19.70,586.91,-266.51,0.04,15.00,0.04,1
L,41,1.30,2.20,20.00,20.79,0.01,0.00,507.20,-32.53,0.00,15.00,0.00,1
R,40,8.60,12.00,17.00,17.15,-0.06,17.00,482.22,-5.56,0.04,15.00,0.00,1
L,40,2.20,2.20,20.00,20.52,0.06,0.00,509.78,-234.88,0.00,15.00,0.00,1
S,40,80.00,10.90,19.70,19.61,0.02,19.70,591.14,-259.72,0.04,15.00,0.04,1
R,40,8.90,12.00,17.00,17.51,-0.02,17.00,471.98,-155.91,0.04,15.00,0.00,1
L,40,1.20,2.20,20.00,20.11,-0.00,0.00,517.39,63.37,0.01,15.00,0.00,1
S,40,80.00,10.90,19.70,19.64,0.02,19.70,590.87,-245.11,0.04,15.00,0.04,1
R,40,9.10,12.00,17.00,17.27,-0.02,17.00,475.39,-93.14,0.04,15.00,0.00,1
L,40,1.30,2.20,20.00,19.76,-0.07,0.00,525.76,203.30,0.01,15.00,0.00,1
S,40,11.40,10.90,19.00,19.93,0.01,19.00,565.30,-234.95,0.04,15.00,0.04,1
R,40,9.10,12.00,17.00,17.10,-0.02,17.00,478.28,-60.94,0.04,15.00,0.01,1
L,40,1.30,2.20,20.00,19.74,-0.06,0.00,527.80,97.36,0.01,15.00,0.00,1
S,40,10.50,10.90,15.35,19.75,0.03,15.35,469.40,-308.50,0.04,15.00,0.04,1
R,40,9.00,12.00,17.00,17.11,-0.06,17.00,477.29,83.24,0.04,15.00,0.01,1
L,40,1.20,2.20,20.00,19.78,-0.04,0.00,528.26,53.86,0.01,15.00,0.00,1
S,40,9.20,10.90,14.30,19.29,-0.04,14.30,428.25,-22.35,0.05,15.00,0.04,1
R,40,8.90,12.00,17.00,16.99,-0.06,17.00,479.77,28.51,0.04,15.00,0.01,1
L,40,1.30,2.20,20.00,19.90,0.02,0.00,526.52,-133.32,0.01,15.00,0.00,1
S,40,7.00,10.90,14.30,18.44,-0.07,14.30,421.52,-23.36,0.05,15.00,0.04,1
R,40,9.20,12.00,17.00,17.03,-0.01,17.00,478.76,-133.77,0.04,15.00,0.01,1
S,40,6.70,10.90,14.30,17.69,-0.07,14.30,417.18,-41.47,0.05,15.00,0.04,1
L,40,1.60,2.20,20.00,19.84,0.07,0.00,528.57,-243.68,0.00,15.00,0.00,1
R,40,9.30,12.00,17.00,16.91,-0.01,17.00,481.72,-77.24,0.03,15.00,0.00,1
L,40,1.60,2.20,20.00,19.88,0.02,0.00,528.49,23.85,0.00,15.00,0.00,1
S,40,7.00,10.90,14.30,16.78,-0.07,14.30,421.25,-54.82,0.05,15.00,0.03,1
R,40,9.10,12.00,17.00,16.98,-0.01,17.00,480.59,-53.77,0.03,15.00,0.00,1
L,40,2.10,2.20,20.00,19.95,-0.05,0.00,527.39,180.53,0.00,15.00,0.00,1
S,40,7.80,10.90,14.30,16.07,-0.04,14.30,425.37,-118.61,0.05,15.00,0.03,1
R,40,9.80,12.00,17.00,17.07,-0.01,17.00,478.15,-59.37,0.03,15.00,0.00,1
L,40,1.50,2.20,20.00,20.19,-0.05,0.00,521.47,80.66,0.00,15.00,0.00,1
S,40,7.80,10.90,14.30,15.40,-0.04,14.30,432.51,-91.36,0.05,15.00,0.03,1
R,40,9.80,12.00,17.00,16.96,-0.02,17.00,480.59,-46.63,0.03,15.00,0.00,1
L,40,1.80,2.20,20.00,19.53,0.01,0.00,537.47,-120.37,0.00,15.00,0.00,1
R,40,9.70,12.00,17.00,16.90,-0.02,17.00,482.53,-32.84,0.03,15.00,0.00,1
S,40,8.20,10.90,14.30,14.98,-0.04,14.30,437.07,-91.91,0.05,15.00,0.03,1
S,40,9.10,10.90,14.30,14.72,-0.03,14.30,439.88,-94.67,0.05,15.00,0.03,1
L,40,1.60,2.20,20.00,19.65,0.02,0.00,537.04,-55.14,0.00,15.00,0.00,1
R,40,9.70,12.00,17.00,16.99,-0.02,17.00,480.83,-19.65,0.03,15.00,0.00,1
L,40,2.00,2.20,20.00,20.05,0.01,0.00,528.72,-26.29,0.00,15.00,0.00,1
S,40,9.10,10.90,14.30,14.49,0.06,14.30,443.47,-423.69,0.05,15.00,0.03,1
R,40,10.00,12.00,17.00,17.02,-0.02,17.00,480.02,-19.36,0.03,15.00,0.00,1
L,40,2.00,2.20,20.00,19.90,0.01,0.00,532.43,-28.51,0.00,15.00,0.00,1
S,40,9.30,10.90,14.30,14.29,0.01,14.30,447.67,-126.32,0.05,15.00,0.03,1
R,40,10.00,12.00,17.00,16.96,-0.03,17.00,481.46,-14.99,0.03,15.00,0.00,1
L,40,2.10,2.20,20.00,20.02,0.00,0.00,529.90,-14.53,0.00,15.00,0.00,1
S,40,8.00,10.90,14.30,14.20,-0.04,14.30,450.10,-14.09,0.05,15.00,0.03,1
R,40,10.20,12.00,17.00,17.00,-0.06,17.00,480.73,125.22,0.03,15.00,0.00,1
L,40,2.20,2.20,20.00,19.84,-0.01,0.00,534.44,13.45,0.00,15.00,0.00,1
S,40,7.90,10.90,14.30,14.33,-0.04,14.30,447.22,-61.01,0.05,15.00,0.03,1
R,40,10.30,12.00,17.00,16.95,-0.06,17.00,481.95,66.87,0.03,15.00,0.00,1
L,40,1.70,2.20,20.00,20.25,-0.06,0.00,524.63,179.42,0.00,15.00,0.00,1
S,40,7.80,10.90,14.30,14.45,0.01,14.30,443.92,-249.37,0.06,15.00,0.03,1
R,40,10.50,12.00,17.00,16.97,-0.01,17.00,481.83,-94.60,0.02,15.00,0.00,1
L,40,2.20,2.20,20.00,20.00,-0.05,0.00,529.64,87.05,0.00,15.00,0.00,1
S,40,8.00,10.90,14.30,14.37,0.01,14.30,445.03,-189.12,0.06,15.00,0.02,1
R,40,10.70,12.00,17.00,17.05,-0.00,17.00,479.80,-54.89,0.02,15.00,0.00,1
L,40,2.10,2.20,20.00,19.93,0.06,0.00,531.52,-302.52,0.00,15.00,0.00,1
S,40,7.90,10.90,14.30,14.46,-0.04,14.30,442.48,-0.81,0.06,15.00,0.02,1
R,40,10.70,12.00,17.00,16.97,-0.01,17.00,481.59,-16.71,0.02,15.00,0.00,1
L,40,2.20,2.20,20.00,19.98,0.02,0.00,530.65,11.61,0.00,15.00,0.00,1
S,40,7.70,10.90,14.30,14.77,-0.04,14.30,433.44,-72.93,0.06,15.00,0.02,1
R,40,10.70,12.00,17.00,16.93,-0.01,17.00,482.90,-21.31,0.02,15.00,0.00,1
S,40,8.00,10.90,14.30,14.70,-0.03,14.30,432.47,-89.54,0.05,15.00,0.02,1
L,40,1.80,2.20,20.00,19.96,0.01,0.00,531.25,-3.36,0.00,15.00,0.00,1
R,40,11.00,12.00,17.00,16.85,-0.01,17.00,485.40,-4.84,0.02,15.00,0.00,1
L,40,1.70,2.20,20.00,20.04,0.00,0.00,529.43,-10.58,0.00,15.00,0.00,1
S,40,7.90,10.90,14.30,14.74,0.01,14.30,429.10,-228.48,0.05,15.00,0.02,1
R,40,10.80,12.00,17.00,17.27,-0.01,17.00,475.26,-6.39,0.01,15.00,0.00,1
L,40,1.80,2.20,20.00,20.99,-0.00,0.00,504.50,0.27,0.00,15.00,0.00,1
S,40,8.20,10.90,14.30,14.54,0.01,14.30,431.80,-171.36,0.05,15.00,0.01,1
R,40,10.80,12.00,17.00,17.09,-0.01,17.00,478.31,-12.95,0.01,15.00,0.00,1
L,40,1.80,2.20,20.00,19.99,-0.05,0.00,524.68,165.03,0.00,15.00,0.00,1
S,40,8.10,10.90,14.30,14.52,-0.04,14.30,430.80,9.48,0.05,15.00,0.01,1
R,41,10.70,12.00,17.00,16.99,-0.00,17.00,480.59,-32.80,0.01,15.00,0.00,1
L,40,2.00,2.20,20.00,19.03,-0.00,0.00,549.77,-69.83,0.00,15.00,0.00,1
S,41,7.80,10.90,14.30,13.54,-0.04,14.30,455.34,-38.89,0.05,15.00,0.01,1
R,40,10.90,12.00,17.00,17.12,-0.01,17.00,477.28,-1.09,0.01,15.00,0.00,1
L,40,1.40,2.20,20.00,19.40,0.02,0.00,545.86,-64.47,0.00,15.00,0.00,1
S,40,8.40,10.90,14.30,14.83,-0.04,14.30,426.13,-45.23,0.05,15.00,0.01,1
R,40,11.10,12.00,17.00,16.95,-0.02,17.00,480.84,35.96,0.01,15.00,0.00,1
L,40,2.00,2.20,20.00,19.61,0.00,0.00,543.91,11.99,0.00,15.00,0.00,1
S,40,8.30,10.90,14.30,14.50,-0.04,14.30,431.68,-38.36,0.05,15.00,0.01,1
R,40,11.10,12.00,17.00,17.02,-0.01,17.00,479.32,-13.76,0.01,15.00,0.00,1
L,40,1.90,2.20,20.00,20.42,-0.05,0.00,525.09,175.61,0.00,15.00,0.00,1
S,40,8.60,10.90,14.30,14.42,-0.04,14.30,432.62,-30.64,0.05,15.00,0.01,1
R,40,11.30,12.00,17.00,16.99,-0.01,17.00,480.15,-16.88,0.01,15.00,0.00,1
S,40,8.40,10.90,14.30,14.55,-0.04,14.30,428.45,-28.38,0.04,15.00,0.01,1
L,40,1.70,2.20,20.00,19.80,-0.00,0.00,538.67,-66.87,0.00,15.00,0.00,1
R,40,11.50,12.00,17.00,16.99,-0.00,17.00,480.23,-17.19,0.01,15.00,0.00,1
L,40,1.40,2.20,20.00,20.24,0.01,0.00,528.41,-35.15,0.00,15.00,0.00,1
S,40,8.40,10.90,14.30,14.61,-0.05,14.30,425.32,37.17,0.04,15.00,0.01,1
R,40,11.60,12.00,17.00,16.73,-0.01,17.00,487.08,-2.94,0.01,15.00,0.00,1
L,40,2.30,2.20,20.00,19.94,0.01,0.00,534.93,-18.92,0.00,15.00,0.00,1
S,40,8.80,10.90,14.30,14.49,0.08,14.30,426.74,-457.90,0.04,15.00,0.01,1
R,40,11.90,12.00,17.00,17.69,-0.01,17.00,463.47,-1.90,0.01,15.00,0.00,1
L,40,2.30,2.20,20.00,20.02,0.01,0.00,533.09,-9.56,0.00,15.00,0.00,1
S,40,8.90,10.90,14.30,14.52,0.06,14.30,424.88,-198.17,0.04,15.00,0.01,1
R,40,11.80,12.00,17.00,16.87,-0.01,17.00,480.80,6.97,0.00,15.00,0.00,1
L,40,2.20,2.20,20.00,19.89,0.01,0.00,536.47,-15.01,0.00,15.00,0.00,1
S,40,8.90,10.90,14.30,14.33,-0.03,14.30,428.51,70.71,0.04,15.00,0.00,1
R,40,11.90,12.00,17.00,16.69,-0.01,17.00,486.42,1.88,0.00,15.00,0.00,1
L,40,2.00,2.20,20.00,19.84,0.01,0.00,538.47,-16.17,0.00,15.00,0.00,1
S,40,8.50,10.90,14.30,14.49,-0.09,14.30,424.24,172.63,0.04,15.00,0.00,1
R,40,11.90,12.00,17.00,17.15,-0.01,17.00,476.25,-0.47,0.00,15.00,0.00,1
L,40,2.70,2.20,20.00,19.95,0.00,0.00,536.54,-8.64,0.00,15.00,0.00,1
S,40,8.60,10.90,14.30,14.47,-0.08,14.30,423.57,84.76,0.04,15.00,0.00,1
R,40,12.10,12.00,17.00,17.18,-0.01,17.00,474.52,-5.92,0.00,15.00,0.00,1
L,40,2.40,2.20,20.00,19.43,-0.04,0.00,550.26,161.05,0.00,15.00,0.00,1
S,40,8.70,10.90,14.30,14.52,-0.07,14.30,421.33,61.72,0.04,15.00,0.00,1
R,40,12.20,12.00,17.00,17.04,-0.01,17.00,477.02,-1.79,0.00,15.00,0.00,1
L,40,2.20,2.20,20.00,20.60,0.01,0.00,522.96,-86.23,0.00,15.00,0.00,1
S,40,9.20,10.90,14.30,14.49,0.00,14.30,420.93,-189.76,0.04,15.00,0.00,1
R,40,12.40,12.00,17.00,16.90,-0.01,17.00,480.59,2.37,0.01,15.00,0.00,1
L,40,1.50,2.20,20.00,20.50,0.02,0.00,522.26,-54.23,0.00,15.00,0.00,1
S,40,9.40,10.90,14.30,14.33,-0.03,14.30,424.02,38.17,0.04,15.00,0.01,1
R,40,12.60,12.00,17.00,16.88,-0.00,17.00,481.67,-5.23,0.01,15.00,0.00,1
L,40,2.20,2.20,20.00,19.53,0.02,0.00,544.57,-40.78,0.00,15.00,0.00,1
S,40,9.00,10.90,14.30,14.25,-0.03,14.30,425.89,24.41,0.04,15.00,0.01,1
R,40,12.50,12.00,17.00,16.92,-0.01,17.00,481.26,3.35,0.01,15.00,0.00,1
L,40,1.50,2.20,20.00,19.46,0.01,0.00,549.11,-10.09,0.00,15.00,0.00,1
S,40,9.50,10.90,14.30,14.40,-0.02,14.30,422.35,-18.66,0.04,15.00,0.01,1
R,40,12.50,12.00,17.00,16.91,-0.01,17.00,481.97,12.05,0.01,15.00,0.00,1
L,40,1.80,2.20,20.00,19.62,0.01,0.00,548.04,-14.66,0.00,15.00,0.00,1
S,40,9.40,10.90,14.30,14.35,0.06,14.30,422.91,-306.77,0.04,15.00,0.01,1
R,40,12.60,12.00,17.00,16.95,-0.01,17.00,481.54,5.73,0.01,15.00,0.00,1
L,40,2.70,2.20,20.00,20.09,0.00,0.00,538.02,-8.51,0.00,15.00,0.00,1
S,40,9.70,10.90,14.30,14.24,0.01,14.30,425.55,-13.93,0.04,15.00,0.01,1
R,40,12.80,12.00,17.00,17.01,-0.01,17.00,480.11,10.53,0.00,15.00,0.00,1
L,40,2.60,2.20,20.00,19.78,-0.04,0.00,545.62,151.87,0.00,15.00,0.00,1
S,40,9.70,10.90,14.30,14.67,-0.06,14.30,414.78,168.85,0.04,15.00,0.00,1
R,40,13.30,12.00,17.00,16.90,-0.01,17.00,482.90,6.16,0.00,15.00,0.00,1
L,40,1.90,2.20,20.00,19.83,0.01,0.00,545.51,-98.70,0.00,15.00,0.00,1
S,40,9.80,10.90,14.30,14.44,-0.06,14.30,418.66,83.35,0.04,15.00,0.00,1
R,40,13.10,12.00,17.00,16.92,-0.00,17.00,483.15,-0.82,0.00,15.00,0.00,1
L,40,1.90,2.20,20.00,20.00,0.07,0.00,542.05,-237.36,0.00,15.00,0.00,1
S,40,9.80,10.90,14.30,14.41,-0.04,14.30,418.59,15.31,0.04,15.00,0.00,1
R,40,13.20,12.00,17.00,16.96,-0.00,17.00,482.51,1.40,0.00,15.00,0.00,1
L,40,2.40,2.20,20.00,20.04,0.06,0.00,540.92,-117.18,0.00,15.00,0.00,1
S,40,10.00,10.90,14.30,14.37,0.01,14.30,418.89,-134.93,0.04,15.00,0.00,1
R,40,13.10,12.00,17.00,16.89,-0.00,17.00,484.49,8.51,0.00,15.00,0.00,1
L,40,2.70,2.20,20.00,20.13,-0.01,0.00,538.44,97.06,0.00,15.00,0.00,1
S,40,10.20,10.90,14.30,14.61,0.01,14.30,412.40,-51.17,0.02,15.00,0.00,1
R,40,14.10,12.00,17.00,17.09,-0.00,17.00,480.01,-1.47,0.00,15.00,0.00,1
L,40,2.20,2.20,20.00,20.09,-0.07,0.00,538.66,227.31,0.00,15.00,0.00,1
S,40,10.10,10.90,14.30,14.40,0.01,14.30,415.91,-53.79,0.02,15.00,0.00,1
R,40,14.20,12.00,17.00,17.15,-0.00,17.00,477.91,-4.62,0.00,15.00,0.00,1
L,40,2.20,2.20,20.00,19.93,-0.06,0.00,542.27,106.14,0.00,15.00,0.00,1
S,40,10.30,10.90,14.30,14.47,-0.04,14.30,413.52,120.84,0.02,15.00,0.00,1
R,40,14.20,12.00,17.00,16.91,0.00,17.00,483.29,-10.30,0.00,15.00,0.00,1
L,40,2.90,2.20,20.00,19.96,0.01,0.00,541.94,-115.67,0.00,15.00,0.00,1
S,40,10.40,10.90,14.30,14.16,-0.04,14.30,420.69,44.35,0.02,15.00,0.00,1
R,40,13.80,12.00,17.00,16.92,0.00,17.00,483.50,-15.34,0.00,15.00,0.00,1
L,40,2.00,2.20,20.00,19.90,0.07,0.00,543.80,-243.75,0.00,15.00,0.00,1
S,40,10.40,10.90,14.30,14.12,0.01,14.30,422.46,-112.46,0.02,15.00,0.00,1
R,40,14.10,12.00,17.00,16.86,0.00,17.00,485.68,-11.49,0.00,15.00,0.00,1
L,40,2.90,2.20,20.00,20.13,0.02,0.00,538.23,30.55,0.00,15.00,0.00,1
S,40,10.60,10.90,14.30,14.11,-0.03,14.30,423.85,107.14,0.01,15.00,0.00,1
R,40,14.10,12.00,17.00,16.84,0.00,17.00,486.89,-7.68,0.00,15.00,0.00,1
